490|GROUP-0|163.33333333333333333330|2026-01-01 02:18:50.000|Заметка номер 490 测试 é|#
491|GROUP-1|163.66666666666666666660|2026-01-01 02:19:07.000|Заметка номер 491 测试 é|#
492|GROUP-2|164.00000000000000000000|2026-01-01 02:19:24.000|Заметка номер 492 测试 é|#
493|GROUP-3|164.33333333333333333330|2026-01-01 02:19:41.000|Заметка номер 493 测试 é|#
494|GROUP-4|164.66666666666666666660|2026-01-01 02:19:58.000|Заметка номер 494 测试 é|#
495|GROUP-5|165.00000000000000000000|2026-01-01 02:20:15.000|Заметка номер 495 测试 é|#
496|GROUP-6|165.33333333333333333330|2026-01-01 02:20:32.000|Заметка номер 496 测试 é|#
497|GROUP-0|165.66666666666666666660|2026-01-01 02:20:49.000|Заметка номер 497 测试 é|#
498|GROUP-1|166.00000000000000000000|2026-01-01 02:21:06.000|Заметка номер 498 测试 é|#
499|GROUP-2|166.33333333333333333330|2026-01-01 02:21:23.000|Заметка номер 499 测试 é|#
500|GROUP-3|166.66666666666666666660|2026-01-01 02:21:40.000|Заметка номер 500 测试 é|#
501|GROUP-4|167.00000000000000000000|2026-01-01 02:21:57.000|Заметка номер 501 测试 é|#
502|GROUP-5|167.33333333333333333330|2026-01-01 02:22:14.000|Заметка номер 502 测试 é|#
503|GROUP-6|167.66666666666666666660|2026-01-01 02:22:31.000|Заметка номер 503 测试 é|#
504|GROUP-0|168.00000000000000000000|2026-01-01 02:22:48.000|Заметка номер 504 测试 é|#
505|GROUP-1|168.33333333333333333330|2026-01-01 02:23:05.000|Заметка номер 505 测试 é|#
506|GROUP-2|168.66666666666666666660|2026-01-01 02:23:22.000|Заметка номер 506 测试 é|#
507|GROUP-3|169.00000000000000000000|2026-01-01 02:23:39.000|Заметка номер 507 测试 é|#
508|GROUP-4|169.33333333333333333330|2026-01-01 02:23:56.000|Заметка номер 508 测试 é|#
509|GROUP-5|169.66666666666666666660|2026-01-01 02:24:13.000|Заметка номер 509 测试 é|#
510|GROUP-6|170.00000000000000000000|2026-01-01 02:24:30.000|Заметка номер 510 测试 é|#
511|GROUP-0|170.33333333333333333330|2026-01-01 02:24:47.000|Заметка номер 511 测试 é|#
512|GROUP-1|170.66666666666666666660|2026-01-01 02:25:04.000|Заметка номер 512 测试 é|#
513|GROUP-2|171.00000000000000000000|2026-01-01 02:25:21.000|Заметка номер 513 测试 é|#
514|GROUP-3|171.33333333333333333330|2026-01-01 02:25:38.000|Заметка номер 514 测试 é|#
515|GROUP-4|171.66666666666666666660|2026-01-01 02:25:55.000|Заметка номер 515 测试 é|#
516|GROUP-5|172.00000000000000000000|2026-01-01 02:26:12.000|Заметка номер 516 测试 é|#
517|GROUP-6|172.33333333333333333330|2026-01-01 02:26:29.000|Заметка номер 517 测试 é|#
518|GROUP-0|172.66666666666666666660|2026-01-01 02:26:46.000|Заметка номер 518 测试 é|#
519|GROUP-1|173.00000000000000000000|2026-01-01 02:27:03.000|Заметка номер 519 测试 é|#
520|GROUP-2|173.33333333333333333330|2026-01-01 02:27:20.000|Заметка номер 520 测试 é|#
521|GROUP-3|173.66666666666666666660|2026-01-01 02:27:37.000|Заметка номер 521 测试 é|#
522|GROUP-4|174.00000000000000000000|2026-01-01 02:27:54.000|Заметка номер 522 测试 é|#
523|GROUP-5|174.33333333333333333330|2026-01-01 02:28:11.000|Заметка номер 523 测试 é|#
524|GROUP-6|174.66666666666666666660|2026-01-01 02:28:28.000|Заметка номер 524 测试 é|#
525|GROUP-0|175.00000000000000000000|2026-01-01 02:28:45.000|Заметка номер 525 测试 é|#
526|GROUP-1|175.33333333333333333330|2026-01-01 02:29:02.000|Заметка номер 526 测试 é|#
527|GROUP-2|175.66666666666666666660|2026-01-01 02:29:19.000|Заметка номер 527 测试 é|#
528|GROUP-3|176.00000000000000000000|2026-01-01 02:29:36.000|Заметка номер 528 测试 é|#
529|GROUP-4|176.33333333333333333330|2026-01-01 02:29:53.000|Заметка номер 529 测试 é|#
530|GROUP-5|176.66666666666666666660|2026-01-01 02:30:10.000|Заметка номер 530 测试 é|#
531|GROUP-6|177.00000000000000000000|2026-01-01 02:30:27.000|Заметка номер 531 测试 é|#
532|GROUP-0|177.33333333333333333330|2026-01-01 02:30:44.000|Заметка номер 532 测试 é|#
533|GROUP-1|177.66666666666666666660|2026-01-01 02:31:01.000|Заметка номер 533 测试 é|#
534|GROUP-2|178.00000000000000000000|2026-01-01 02:31:18.000|Заметка номер 534 测试 é|#
535|GROUP-3|178.33333333333333333330|2026-01-01 02:31:35.000|Заметка номер 535 测试 é|#
536|GROUP-4|178.66666666666666666660|2026-01-01 02:31:52.000|Заметка номер 536 测试 é|#
537|GROUP-5|179.00000000000000000000|2026-01-01 02:32:09.000|Заметка номер 537 测试 é|#
538|GROUP-6|179.33333333333333333330|2026-01-01 02:32:26.000|Заметка номер 538 测试 é|#
539|GROUP-0|179.66666666666666666660|2026-01-01 02:32:43.000|Заметка номер 539 测试 é|#
540|GROUP-1|180.00000000000000000000|2026-01-01 02:33:00.000|Заметка номер 540 测试 é|#
541|GROUP-2|180.33333333333333333330|2026-01-01 02:33:17.000|Заметка номер 541 测试 é|#
542|GROUP-3|180.66666666666666666660|2026-01-01 02:33:34.000|Заметка номер 542 测试 é|#
543|GROUP-4|181.00000000000000000000|2026-01-01 02:33:51.000|Заметка номер 543 测试 é|#
544|GROUP-5|181.33333333333333333330|2026-01-01 02:34:08.000|Заметка номер 544 测试 é|#
545|GROUP-6|181.66666666666666666660|2026-01-01 02:34:25.000|Заметка номер 545 测试 é|#
546|GROUP-0|182.00000000000000000000|2026-01-01 02:34:42.000|Заметка номер 546 测试 é|#
547|GROUP-1|182.33333333333333333330|2026-01-01 02:34:59.000|Заметка номер 547 测试 é|#
548|GROUP-2|182.66666666666666666660|2026-01-01 02:35:16.000|Заметка номер 548 测试 é|#
549|GROUP-3|183.00000000000000000000|2026-01-01 02:35:33.000|Заметка номер 549 测试 é|#
550|GROUP-4|183.33333333333333333330|2026-01-01 02:35:50.000|Заметка номер 550 测试 é|#
551|GROUP-5|183.66666666666666666660|2026-01-01 02:36:07.000|Заметка номер 551 测试 é|#
552|GROUP-6|184.00000000000000000000|2026-01-01 02:36:24.000|Заметка номер 552 测试 é|#
553|GROUP-0|184.33333333333333333330|2026-01-01 02:36:41.000|Заметка номер 553 测试 é|#
554|GROUP-1|184.66666666666666666660|2026-01-01 02:36:58.000|Заметка номер 554 测试 é|#
555|GROUP-2|185.00000000000000000000|2026-01-01 02:37:15.000|Заметка номер 555 测试 é|#
556|GROUP-3|185.33333333333333333330|2026-01-01 02:37:32.000|Заметка номер 556 测试 é|#
557|GROUP-4|185.66666666666666666660|2026-01-01 02:37:49.000|Заметка номер 557 测试 é|#
558|GROUP-5|186.00000000000000000000|2026-01-01 02:38:06.000|Заметка номер 558 测试 é|#
559|GROUP-6|186.33333333333333333330|2026-01-01 02:38:23.000|Заметка номер 559 测试 é|#
560|GROUP-0|186.66666666666666666660|2026-01-01 02:38:40.000|Заметка номер 560 测试 é|#
561|GROUP-1|187.00000000000000000000|2026-01-01 02:38:57.000|Заметка номер 561 测试 é|#
562|GROUP-2|187.33333333333333333330|2026-01-01 02:39:14.000|Заметка номер 562 测试 é|#
563|GROUP-3|187.66666666666666666660|2026-01-01 02:39:31.000|Заметка номер 563 测试 é|#
564|GROUP-4|188.00000000000000000000|2026-01-01 02:39:48.000|Заметка номер 564 测试 é|#
565|GROUP-5|188.33333333333333333330|2026-01-01 02:40:05.000|Заметка номер 565 测试 é|#
566|GROUP-6|188.66666666666666666660|2026-01-01 02:40:22.000|Заметка номер 566 测试 é|#
567|GROUP-0|189.00000000000000000000|2026-01-01 02:40:39.000|Заметка номер 567 测试 é|#
568|GROUP-1|189.33333333333333333330|2026-01-01 02:40:56.000|Заметка номер 568 测试 é|#
569|GROUP-2|189.66666666666666666660|2026-01-01 02:41:13.000|Заметка номер 569 测试 é|#
570|GROUP-3|190.00000000000000000000|2026-01-01 02:41:30.000|Заметка номер 570 测试 é|#
571|GROUP-4|190.33333333333333333330|2026-01-01 02:41:47.000|Заметка номер 571 测试 é|#
572|GROUP-5|190.66666666666666666660|2026-01-01 02:42:04.000|Заметка номер 572 测试 é|#
573|GROUP-6|191.00000000000000000000|2026-01-01 02:42:21.000|Заметка номер 573 测试 é|#
574|GROUP-0|191.33333333333333333330|2026-01-01 02:42:38.000|Заметка номер 574 测试 é|#
575|GROUP-1|191.66666666666666666660|2026-01-01 02:42:55.000|Заметка номер 575 测试 é|#
576|GROUP-2|192.00000000000000000000|2026-01-01 02:43:12.000|Заметка номер 576 测试 é|#
577|GROUP-3|192.33333333333333333330|2026-01-01 02:43:29.000|Заметка номер 577 测试 é|#
578|GROUP-4|192.66666666666666666660|2026-01-01 02:43:46.000|Заметка номер 578 测试 é|#
579|GROUP-5|193.00000000000000000000|2026-01-01 02:44:03.000|Заметка номер 579 测试 é|#
580|GROUP-6|193.33333333333333333330|2026-01-01 02:44:20.000|Заметка номер 580 测试 é|#
581|GROUP-0|193.66666666666666666660|2026-01-01 02:44:37.000|Заметка номер 581 测试 é|#
582|GROUP-1|194.00000000000000000000|2026-01-01 02:44:54.000|Заметка номер 582 测试 é|#
583|GROUP-2|194.33333333333333333330|2026-01-01 02:45:11.000|Заметка номер 583 测试 é|#
584|GROUP-3|194.66666666666666666660|2026-01-01 02:45:28.000|Заметка номер 584 测试 é|#
585|GROUP-4|195.00000000000000000000|2026-01-01 02:45:45.000|Заметка номер 585 测试 é|#
586|GROUP-5|195.33333333333333333330|2026-01-01 02:46:02.000|Заметка номер 586 测试 é|#
587|GROUP-6|195.66666666666666666660|2026-01-01 02:46:19.000|Заметка номер 587 测试 é|#
588|GROUP-0|196.00000000000000000000|2026-01-01 02:46:36.000|Заметка номер 588 测试 é|#
589|GROUP-1|196.33333333333333333330|2026-01-01 02:46:53.000|Заметка номер 589 测试 é|#
590|GROUP-2|196.66666666666666666660|2026-01-01 02:47:10.000|Заметка номер 590 测试 é|#
591|GROUP-3|197.00000000000000000000|2026-01-01 02:47:27.000|Заметка номер 591 测试 é|#
592|GROUP-4|197.33333333333333333330|2026-01-01 02:47:44.000|Заметка номер 592 测试 é|#
593|GROUP-5|197.66666666666666666660|2026-01-01 02:48:01.000|Заметка номер 593 测试 é|#
594|GROUP-6|198.00000000000000000000|2026-01-01 02:48:18.000|Заметка номер 594 测试 é|#
595|GROUP-0|198.33333333333333333330|2026-01-01 02:48:35.000|Заметка номер 595 测试 é|#
596|GROUP-1|198.66666666666666666660|2026-01-01 02:48:52.000|Заметка номер 596 测试 é|#
597|GROUP-2|199.00000000000000000000|2026-01-01 02:49:09.000|Заметка номер 597 测试 é|#
598|GROUP-3|199.33333333333333333330|2026-01-01 02:49:26.000|Заметка номер 598 测试 é|#
599|GROUP-4|199.66666666666666666660|2026-01-01 02:49:43.000|Заметка номер 599 测试 é|#
600|GROUP-5|200.00000000000000000000|2026-01-01 02:50:00.000|Заметка номер 600 测试 é|#
601|GROUP-6|200.33333333333333333330|2026-01-01 02:50:17.000|Заметка номер 601 测试 é|#
602|GROUP-0|200.66666666666666666660|2026-01-01 02:50:34.000|Заметка номер 602 测试 é|#
603|GROUP-1|201.00000000000000000000|2026-01-01 02:50:51.000|Заметка номер 603 测试 é|#
604|GROUP-2|201.33333333333333333330|2026-01-01 02:51:08.000|Заметка номер 604 测试 é|#
605|GROUP-3|201.66666666666666666660|2026-01-01 02:51:25.000|Заметка номер 605 测试 é|#
606|GROUP-4|202.00000000000000000000|2026-01-01 02:51:42.000|Заметка номер 606 测试 é|#
607|GROUP-5|202.33333333333333333330|2026-01-01 02:51:59.000|Заметка номер 607 测试 é|#
608|GROUP-6|202.66666666666666666660|2026-01-01 02:52:16.000|Заметка номер 608 测试 é|#
609|GROUP-0|203.00000000000000000000|2026-01-01 02:52:33.000|Заметка номер 609 测试 é|#
610|GROUP-1|203.33333333333333333330|2026-01-01 02:52:50.000|Заметка номер 610 测试 é|#
611|GROUP-2|203.66666666666666666660|2026-01-01 02:53:07.000|Заметка номер 611 测试 é|#
612|GROUP-3|204.00000000000000000000|2026-01-01 02:53:24.000|Заметка номер 612 测试 é|#
613|GROUP-4|204.33333333333333333330|2026-01-01 02:53:41.000|Заметка номер 613 测试 é|#
614|GROUP-5|204.66666666666666666660|2026-01-01 02:53:58.000|Заметка номер 614 测试 é|#
615|GROUP-6|205.00000000000000000000|2026-01-01 02:54:15.000|Заметка номер 615 测试 é|#
616|GROUP-0|205.33333333333333333330|2026-01-01 02:54:32.000|Заметка номер 616 测试 é|#
617|GROUP-1|205.66666666666666666660|2026-01-01 02:54:49.000|Заметка номер 617 测试 é|#
618|GROUP-2|206.00000000000000000000|2026-01-01 02:55:06.000|Заметка номер 618 测试 é|#
619|GROUP-3|206.33333333333333333330|2026-01-01 02:55:23.000|Заметка номер 619 测试 é|#
620|GROUP-4|206.66666666666666666660|2026-01-01 02:55:40.000|Заметка номер 620 测试 é|#
621|GROUP-5|207.00000000000000000000|2026-01-01 02:55:57.000|Заметка номер 621 测试 é|#
622|GROUP-6|207.33333333333333333330|2026-01-01 02:56:14.000|Заметка номер 622 测试 é|#
623|GROUP-0|207.66666666666666666660|2026-01-01 02:56:31.000|Заметка номер 623 测试 é|#
624|GROUP-1|208.00000000000000000000|2026-01-01 02:56:48.000|Заметка номер 624 测试 é|#
625|GROUP-2|208.33333333333333333330|2026-01-01 02:57:05.000|Заметка номер 625 测试 é|#
626|GROUP-3|208.66666666666666666660|2026-01-01 02:57:22.000|Заметка номер 626 测试 é|#
627|GROUP-4|209.00000000000000000000|2026-01-01 02:57:39.000|Заметка номер 627 测试 é|#
628|GROUP-5|209.33333333333333333330|2026-01-01 02:57:56.000|Заметка номер 628 测试 é|#
629|GROUP-6|209.66666666666666666660|2026-01-01 02:58:13.000|Заметка номер 629 测试 é|#
630|GROUP-0|210.00000000000000000000|2026-01-01 02:58:30.000|Заметка номер 630 测试 é|#
631|GROUP-1|210.33333333333333333330|2026-01-01 02:58:47.000|Заметка номер 631 测试 é|#
632|GROUP-2|210.66666666666666666660|2026-01-01 02:59:04.000|Заметка номер 632 测试 é|#
633|GROUP-3|211.00000000000000000000|2026-01-01 02:59:21.000|Заметка номер 633 测试 é|#
634|GROUP-4|211.33333333333333333330|2026-01-01 02:59:38.000|Заметка номер 634 测试 é|#
635|GROUP-5|211.66666666666666666660|2026-01-01 02:59:55.000|Заметка номер 635 测试 é|#
636|GROUP-6|212.00000000000000000000|2026-01-01 03:00:12.000|Заметка номер 636 测试 é|#
637|GROUP-0|212.33333333333333333330|2026-01-01 03:00:29.000|Заметка номер 637 测试 é|#
638|GROUP-1|212.66666666666666666660|2026-01-01 03:00:46.000|Заметка номер 638 测试 é|#
639|GROUP-2|213.00000000000000000000|2026-01-01 03:01:03.000|Заметка номер 639 测试 é|#
640|GROUP-3|213.33333333333333333330|2026-01-01 03:01:20.000|Заметка номер 640 测试 é|#
641|GROUP-4|213.66666666666666666660|2026-01-01 03:01:37.000|Заметка номер 641 测试 é|#
642|GROUP-5|214.00000000000000000000|2026-01-01 03:01:54.000|Заметка номер 642 测试 é|#
643|GROUP-6|214.33333333333333333330|2026-01-01 03:02:11.000|Заметка номер 643 测试 é|#
644|GROUP-0|214.66666666666666666660|2026-01-01 03:02:28.000|Заметка номер 644 测试 é|#
645|GROUP-1|215.00000000000000000000|2026-01-01 03:02:45.000|Заметка номер 645 测试 é|#
646|GROUP-2|215.33333333333333333330|2026-01-01 03:03:02.000|Заметка номер 646 测试 é|#
647|GROUP-3|215.66666666666666666660|2026-01-01 03:03:19.000|Заметка номер 647 测试 é|#
648|GROUP-4|216.00000000000000000000|2026-01-01 03:03:36.000|Заметка номер 648 测试 é|#
649|GROUP-5|216.33333333333333333330|2026-01-01 03:03:53.000|Заметка номер 649 测试 é|#
650|GROUP-6|216.66666666666666666660|2026-01-01 03:04:10.000|Заметка номер 650 测试 é|#
651|GROUP-0|217.00000000000000000000|2026-01-01 03:04:27.000|Заметка номер 651 测试 é|#
652|GROUP-1|217.33333333333333333330|2026-01-01 03:04:44.000|Заметка номер 652 测试 é|#
653|GROUP-2|217.66666666666666666660|2026-01-01 03:05:01.000|Заметка номер 653 测试 é|#
654|GROUP-3|218.00000000000000000000|2026-01-01 03:05:18.000|Заметка номер 654 测试 é|#
655|GROUP-4|218.33333333333333333330|2026-01-01 03:05:35.000|Заметка номер 655 测试 é|#
656|GROUP-5|218.66666666666666666660|2026-01-01 03:05:52.000|Заметка номер 656 测试 é|#
657|GROUP-6|219.00000000000000000000|2026-01-01 03:06:09.000|Заметка номер 657 测试 é|#
658|GROUP-0|219.33333333333333333330|2026-01-01 03:06:26.000|Заметка номер 658 测试 é|#
659|GROUP-1|219.66666666666666666660|2026-01-01 03:06:43.000|Заметка номер 659 测试 é|#
660|GROUP-2|220.00000000000000000000|2026-01-01 03:07:00.000|Заметка номер 660 测试 é|#
661|GROUP-3|220.33333333333333333330|2026-01-01 03:07:17.000|Заметка номер 661 测试 é|#
662|GROUP-4|220.66666666666666666660|2026-01-01 03:07:34.000|Заметка номер 662 测试 é|#
663|GROUP-5|221.00000000000000000000|2026-01-01 03:07:51.000|Заметка номер 663 测试 é|#
664|GROUP-6|221.33333333333333333330|2026-01-01 03:08:08.000|Заметка номер 664 测试 é|#
665|GROUP-0|221.66666666666666666660|2026-01-01 03:08:25.000|Заметка номер 665 测试 é|#
666|GROUP-1|222.00000000000000000000|2026-01-01 03:08:42.000|Заметка номер 666 测试 é|#
667|GROUP-2|222.33333333333333333330|2026-01-01 03:08:59.000|Заметка номер 667 测试 é|#
668|GROUP-3|222.66666666666666666660|2026-01-01 03:09:16.000|Заметка номер 668 测试 é|#
669|GROUP-4|223.00000000000000000000|2026-01-01 03:09:33.000|Заметка номер 669 测试 é|#
670|GROUP-5|223.33333333333333333330|2026-01-01 03:09:50.000|Заметка номер 670 测试 é|#
671|GROUP-6|223.66666666666666666660|2026-01-01 03:10:07.000|Заметка номер 671 测试 é|#
672|GROUP-0|224.00000000000000000000|2026-01-01 03:10:24.000|Заметка номер 672 测试 é|#
673|GROUP-1|224.33333333333333333330|2026-01-01 03:10:41.000|Заметка номер 673 测试 é|#
674|GROUP-2|224.66666666666666666660|2026-01-01 03:10:58.000|Заметка номер 674 测试 é|#
675|GROUP-3|225.00000000000000000000|2026-01-01 03:11:15.000|Заметка номер 675 测试 é|#
676|GROUP-4|225.33333333333333333330|2026-01-01 03:11:32.000|Заметка номер 676 测试 é|#
677|GROUP-5|225.66666666666666666660|2026-01-01 03:11:49.000|Заметка номер 677 测试 é|#
678|GROUP-6|226.00000000000000000000|2026-01-01 03:12:06.000|Заметка номер 678 测试 é|#
679|GROUP-0|226.33333333333333333330|2026-01-01 03:12:23.000|Заметка номер 679 测试 é|#
680|GROUP-1|226.66666666666666666660|2026-01-01 03:12:40.000|Заметка номер 680 测试 é|#
681|GROUP-2|227.00000000000000000000|2026-01-01 03:12:57.000|Заметка номер 681 测试 é|#
682|GROUP-3|227.33333333333333333330|2026-01-01 03:13:14.000|Заметка номер 682 测试 é|#
683|GROUP-4|227.66666666666666666660|2026-01-01 03:13:31.000|Заметка номер 683 测试 é|#
684|GROUP-5|228.00000000000000000000|2026-01-01 03:13:48.000|Заметка номер 684 测试 é|#
685|GROUP-6|228.33333333333333333330|2026-01-01 03:14:05.000|Заметка номер 685 测试 é|#
686|GROUP-0|228.66666666666666666660|2026-01-01 03:14:22.000|Заметка номер 686 测试 é|#
687|GROUP-1|229.00000000000000000000|2026-01-01 03:14:39.000|Заметка номер 687 测试 é|#
688|GROUP-2|229.33333333333333333330|2026-01-01 03:14:56.000|Заметка номер 688 测试 é|#
689|GROUP-3|229.66666666666666666660|2026-01-01 03:15:13.000|Заметка номер 689 测试 é|#
690|GROUP-4|230.00000000000000000000|2026-01-01 03:15:30.000|Заметка номер 690 测试 é|#
691|GROUP-5|230.33333333333333333330|2026-01-01 03:15:47.000|Заметка номер 691 测试 é|#
692|GROUP-6|230.66666666666666666660|2026-01-01 03:16:04.000|Заметка номер 692 测试 é|#
693|GROUP-0|231.00000000000000000000|2026-01-01 03:16:21.000|Заметка номер 693 测试 é|#
694|GROUP-1|231.33333333333333333330|2026-01-01 03:16:38.000|Заметка номер 694 测试 é|#
695|GROUP-2|231.66666666666666666660|2026-01-01 03:16:55.000|Заметка номер 695 测试 é|#
696|GROUP-3|232.00000000000000000000|2026-01-01 03:17:12.000|Заметка номер 696 测试 é|#
697|GROUP-4|232.33333333333333333330|2026-01-01 03:17:29.000|Заметка номер 697 测试 é|#
698|GROUP-5|232.66666666666666666660|2026-01-01 03:17:46.000|Заметка номер 698 测试 é|#
699|GROUP-6|233.00000000000000000000|2026-01-01 03:18:03.000|Заметка номер 699 测试 é|#
700|GROUP-0|233.33333333333333333330|2026-01-01 03:18:20.000|Заметка номер 700 测试 é|#
701|GROUP-1|233.66666666666666666660|2026-01-01 03:18:37.000|Заметка номер 701 测试 é|#
702|GROUP-2|234.00000000000000000000|2026-01-01 03:18:54.000|Заметка номер 702 测试 é|#
703|GROUP-3|234.33333333333333333330|2026-01-01 03:19:11.000|Заметка номер 703 测试 é|#
704|GROUP-4|234.66666666666666666660|2026-01-01 03:19:28.000|Заметка номер 704 测试 é|#
705|GROUP-5|235.00000000000000000000|2026-01-01 03:19:45.000|Заметка номер 705 测试 é|#
706|GROUP-6|235.33333333333333333330|2026-01-01 03:20:02.000|Заметка номер 706 测试 é|#
707|GROUP-0|235.66666666666666666660|2026-01-01 03:20:19.000|Заметка номер 707 测试 é|#
708|GROUP-1|236.00000000000000000000|2026-01-01 03:20:36.000|Заметка номер 708 测试 é|#
709|GROUP-2|236.33333333333333333330|2026-01-01 03:20:53.000|Заметка номер 709 测试 é|#
710|GROUP-3|236.66666666666666666660|2026-01-01 03:21:10.000|Заметка номер 710 测试 é|#
711|GROUP-4|237.00000000000000000000|2026-01-01 03:21:27.000|Заметка номер 711 测试 é|#
712|GROUP-5|237.33333333333333333330|2026-01-01 03:21:44.000|Заметка номер 712 测试 é|#
713|GROUP-6|237.66666666666666666660|2026-01-01 03:22:01.000|Заметка номер 713 测试 é|#
714|GROUP-0|238.00000000000000000000|2026-01-01 03:22:18.000|Заметка номер 714 测试 é|#
715|GROUP-1|238.33333333333333333330|2026-01-01 03:22:35.000|Заметка номер 715 测试 é|#
716|GROUP-2|238.66666666666666666660|2026-01-01 03:22:52.000|Заметка номер 716 测试 é|#
717|GROUP-3|239.00000000000000000000|2026-01-01 03:23:09.000|Заметка номер 717 测试 é|#
718|GROUP-4|239.33333333333333333330|2026-01-01 03:23:26.000|Заметка номер 718 测试 é|#
719|GROUP-5|239.66666666666666666660|2026-01-01 03:23:43.000|Заметка номер 719 测试 é|#
720|GROUP-6|240.00000000000000000000|2026-01-01 03:24:00.000|Заметка номер 720 测试 é|#
721|GROUP-0|240.33333333333333333330|2026-01-01 03:24:17.000|Заметка номер 721 测试 é|#
722|GROUP-1|240.66666666666666666660|2026-01-01 03:24:34.000|Заметка номер 722 测试 é|#
723|GROUP-2|241.00000000000000000000|2026-01-01 03:24:51.000|Заметка номер 723 测试 é|#
724|GROUP-3|241.33333333333333333330|2026-01-01 03:25:08.000|Заметка номер 724 测试 é|#
725|GROUP-4|241.66666666666666666660|2026-01-01 03:25:25.000|Заметка номер 725 测试 é|#
726|GROUP-5|242.00000000000000000000|2026-01-01 03:25:42.000|Заметка номер 726 测试 é|#
727|GROUP-6|242.33333333333333333330|2026-01-01 03:25:59.000|Заметка номер 727 测试 é|#
728|GROUP-0|242.66666666666666666660|2026-01-01 03:26:16.000|Заметка номер 728 测试 é|#
729|GROUP-1|243.00000000000000000000|2026-01-01 03:26:33.000|Заметка номер 729 测试 é|#
730|GROUP-2|243.33333333333333333330|2026-01-01 03:26:50.000|Заметка номер 730 测试 é|#
731|GROUP-3|243.66666666666666666660|2026-01-01 03:27:07.000|Заметка номер 731 测试 é|#
732|GROUP-4|244.00000000000000000000|2026-01-01 03:27:24.000|Заметка номер 732 测试 é|#
733|GROUP-5|244.33333333333333333330|2026-01-01 03:27:41.000|Заметка номер 733 测试 é|#
734|GROUP-6|244.66666666666666666660|2026-01-01 03:27:58.000|Заметка номер 734 测试 é|#
735|GROUP-0|245.00000000000000000000|2026-01-01 03:28:15.000|Заметка номер 735 测试 é|#
736|GROUP-1|245.33333333333333333330|2026-01-01 03:28:32.000|Заметка номер 736 测试 é|#
737|GROUP-2|245.66666666666666666660|2026-01-01 03:28:49.000|Заметка номер 737 测试 é|#
738|GROUP-3|246.00000000000000000000|2026-01-01 03:29:06.000|Заметка номер 738 测试 é|#
739|GROUP-4|246.33333333333333333330|2026-01-01 03:29:23.000|Заметка номер 739 测试 é|#
740|GROUP-5|246.66666666666666666660|2026-01-01 03:29:40.000|Заметка номер 740 测试 é|#
741|GROUP-6|247.00000000000000000000|2026-01-01 03:29:57.000|Заметка номер 741 测试 é|#
742|GROUP-0|247.33333333333333333330|2026-01-01 03:30:14.000|Заметка номер 742 测试 é|#
743|GROUP-1|247.66666666666666666660|2026-01-01 03:30:31.000|Заметка номер 743 测试 é|#
744|GROUP-2|248.00000000000000000000|2026-01-01 03:30:48.000|Заметка номер 744 测试 é|#
745|GROUP-3|248.33333333333333333330|2026-01-01 03:31:05.000|Заметка номер 745 测试 é|#
746|GROUP-4|248.66666666666666666660|2026-01-01 03:31:22.000|Заметка номер 746 测试 é|#
747|GROUP-5|249.00000000000000000000|2026-01-01 03:31:39.000|Заметка номер 747 测试 é|#
748|GROUP-6|249.33333333333333333330|2026-01-01 03:31:56.000|Заметка номер 748 测试 é|#
749|GROUP-0|249.66666666666666666660|2026-01-01 03:32:13.000|Заметка номер 749 测试 é|#
750|GROUP-1|250.00000000000000000000|2026-01-01 03:32:30.000|Заметка номер 750 测试 é|#
751|GROUP-2|250.33333333333333333330|2026-01-01 03:32:47.000|Заметка номер 751 测试 é|#
752|GROUP-3|250.66666666666666666660|2026-01-01 03:33:04.000|Заметка номер 752 测试 é|#
753|GROUP-4|251.00000000000000000000|2026-01-01 03:33:21.000|Заметка номер 753 测试 é|#
754|GROUP-5|251.33333333333333333330|2026-01-01 03:33:38.000|Заметка номер 754 测试 é|#
755|GROUP-6|251.66666666666666666660|2026-01-01 03:33:55.000|Заметка номер 755 测试 é|#
756|GROUP-0|252.00000000000000000000|2026-01-01 03:34:12.000|Заметка номер 756 测试 é|#
757|GROUP-1|252.33333333333333333330|2026-01-01 03:34:29.000|Заметка номер 757 测试 é|#
758|GROUP-2|252.66666666666666666660|2026-01-01 03:34:46.000|Заметка номер 758 测试 é|#
759|GROUP-3|253.00000000000000000000|2026-01-01 03:35:03.000|Заметка номер 759 测试 é|#
760|GROUP-4|253.33333333333333333330|2026-01-01 03:35:20.000|Заметка номер 760 测试 é|#
761|GROUP-5|253.66666666666666666660|2026-01-01 03:35:37.000|Заметка номер 761 测试 é|#
762|GROUP-6|254.00000000000000000000|2026-01-01 03:35:54.000|Заметка номер 762 测试 é|#
763|GROUP-0|254.33333333333333333330|2026-01-01 03:36:11.000|Заметка номер 763 测试 é|#
764|GROUP-1|254.66666666666666666660|2026-01-01 03:36:28.000|Заметка номер 764 测试 é|#
765|GROUP-2|255.00000000000000000000|2026-01-01 03:36:45.000|Заметка номер 765 测试 é|#
766|GROUP-3|255.33333333333333333330|2026-01-01 03:37:02.000|Заметка номер 766 测试 é|#
767|GROUP-4|255.66666666666666666660|2026-01-01 03:37:19.000|Заметка номер 767 测试 é|#
768|GROUP-5|256.00000000000000000000|2026-01-01 03:37:36.000|Заметка номер 768 测试 é|#
769|GROUP-6|256.33333333333333333330|2026-01-01 03:37:53.000|Заметка номер 769 测试 é|#
